player_id,player_url,fifa_version,fifa_update,update_as_of,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,primary_position
239432,https://sofifa.com/player/239432/adrian-grbic/220002,22.0,2.0,2021-09-23,A. Grbić,Adrian Grbić,ST,70,74,2300000.0,10000.0,24,1996-08-04,188,82,217.0,Lorient,16.0,Ligue 1,1.0,SUB,27.0,,2020-07-08,2025.0,4,Austria,,,,Right,4,2,1,Medium/Medium,Normal (185+),No,4800000.0,,"Finesse Shot, Outside Foot Shot",71.0,72.0,54.0,67.0,33.0,73.0,52,70,71,58,67,65,58,72,42,70,68,74,66,67,63,74,54,72,81,73,59,20,72,52,82,70.0,35,31,17,9,11,11,11,10,,70+2,70+2,70+2,65,67,67,67,65,64+2,64+2,64+2,64+2,57+2,57+2,57+2,64+2,49+2,47+2,47+2,47+2,49+2,47+2,46+2,46+2,46+2,47+2,17+2,ST
239550,https://sofifa.com/player/239550/andreaw-gravillon/220002,22.0,2.0,2021-09-23,A. Gravillon,Andreaw Gravillon,CB,72,77,3200000.0,42000.0,23,1998-02-08,185,80,379.0,Stade de Reims,16.0,Ligue 1,1.0,RCB,6.0,Inter,,2022.0,18,France,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,,,Dives Into Tackles (AI),62.0,42.0,48.0,55.0,72.0,75.0,41,36,72,62,42,48,36,36,51,61,59,65,55,68,49,59,78,57,86,44,70,72,24,36,42,65.0,70,73,72,11,14,13,13,6,,53+2,53+2,53+2,50,50,50,50,50,50+2,50+2,50+2,51+2,54+2,54+2,54+2,51+2,63+2,65+2,65+2,65+2,63+2,65+2,72+2,72+2,72+2,65+2,17+2,CB
239575,https://sofifa.com/player/239575/gerzino-nyamsi/220002,22.0,2.0,2021-09-23,G. Nyamsi,Gerzino Nyamsi,CB,70,75,2200000.0,10000.0,24,1997-01-22,195,94,76.0,Strasbourg,16.0,Ligue 1,1.0,SUB,22.0,,2021-08-31,2025.0,18,France,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,4600000.0,#Strength,,49.0,33.0,48.0,51.0,67.0,78.0,32,24,69,65,27,43,40,29,46,62,46,52,50,62,39,61,73,54,91,23,77,68,29,43,43,58.0,68,67,63,13,5,13,14,13,,49+2,49+2,49+2,45,47,47,47,45,48+2,48+2,48+2,47+2,52+2,52+2,52+2,47+2,58+2,64+2,64+2,64+2,58+2,60+2,70+2,70+2,70+2,60+2,17+2,CB
239635,https://sofifa.com/player/239635/karol-fila/220002,22.0,2.0,2021-09-23,K. Fila,Karol Fila,RB,67,72,1400000.0,6000.0,23,1998-06-13,180,72,76.0,Strasbourg,16.0,Ligue 1,1.0,RB,4.0,,2021-07-05,2025.0,37,Poland,,,,Right,2,3,1,High/Medium,Normal (170-185),No,2900000.0,,,81.0,47.0,60.0,61.0,61.0,68.0,62,47,51,63,41,56,60,39,55,64,81,81,74,60,67,49,55,75,70,42,58,63,56,62,48,48.0,59,65,60,8,12,6,7,9,,57+2,57+2,57+2,61,59,59,59,61,60+2,60+2,60+2,63+2,60+2,60+2,60+2,63+2,65+2,63+2,63+2,63+2,65+2,65+2,62+2,62+2,62+2,65+2,14+2,RB
240223,https://sofifa.com/player/240223/mihailo-ristic/220002,22.0,2.0,2021-09-23,M. Ristić,Mihailo Ristić,LB,74,77,5000000.0,19000.0,25,1995-10-31,180,79,70.0,Montpellier,16.0,Ligue 1,1.0,SUB,7.0,,2019-01-12,2022.0,51,Serbia,,,,Left,3,3,1,High/Medium,Stocky (170-185),No,10400000.0,,,76.0,60.0,65.0,73.0,69.0,68.0,72,58,63,70,48,74,63,32,62,75,77,75,70,70,61,67,66,79,66,61,62,69,67,59,46,67.0,68,70,71,7,8,8,14,5,,67+2,67+2,67+2,70,69,69,69,70,68+2,68+2,68+2,71+2,68+2,68+2,68+2,71+2,72+2,69+2,69+2,69+2,72+2,72+2,68+2,68+2,68+2,72+2,15+2,LB
240351,https://sofifa.com/player/240351/samuel-moutoussamy/220002,22.0,2.0,2021-09-23,S. Moutoussamy,Samuel Moutoussamy,"CM, CDM, LW",68,72,1700000.0,9000.0,24,1996-08-12,176,72,71.0,Nantes,16.0,Ligue 1,1.0,SUB,18.0,,2017-09-06,2024.0,110,Congo DR,,,,Left,3,3,1,Medium/Medium,Lean (170-185),No,3500000.0,,Technical Dribbler (AI),71.0,58.0,67.0,72.0,66.0,58.0,64,57,48,72,60,71,53,47,70,73,73,69,77,61,80,55,34,65,59,63,51,64,65,65,46,66.0,66,72,68,6,9,14,8,5,,62+2,62+2,62+2,68,66,66,66,68,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,68+2,67+2,67+2,67+2,68+2,67+2,63+2,63+2,63+2,67+2,13+2,CM
240371,https://sofifa.com/player/240371/adam-jakubech/220002,22.0,2.0,2021-09-23,A. Jakubech,Adam Jakubech,GK,68,72,1400000.0,8000.0,24,1997-01-02,188,82,65.0,Lille,16.0,Ligue 1,1.0,RES,16.0,,2017-07-26,2022.0,43,Slovakia,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,2800000.0,,,,,,,,,12,7,12,25,8,14,14,13,20,15,36,44,35,63,24,48,60,29,70,6,19,10,5,39,10,51.0,12,10,13,71,63,64,67,69,39.0,24+2,24+2,24+2,22,24,24,24,22,24+2,24+2,24+2,24+2,23+2,23+2,23+2,24+2,22+2,23+2,23+2,23+2,22+2,22+2,23+2,23+2,23+2,22+2,67+2,GK
240434,https://sofifa.com/player/240434/jordan-tell/220002,22.0,2.0,2021-09-23,J. Tell,Jordan Tell,"ST, LM, RM",63,68,725000.0,4000.0,24,1997-06-10,185,74,1815.0,Clermont,16.0,Ligue 1,1.0,SUB,9.0,,2020-07-07,2022.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,1500000.0,,,60.0,63.0,56.0,62.0,31.0,61.0,59,63,73,63,63,62,51,41,48,64,65,56,63,46,58,63,68,58,64,64,56,28,64,51,66,64.0,27,25,24,5,5,9,9,9,,63+2,63+2,63+2,61,61,61,61,61,60+2,60+2,60+2,59+2,54+2,54+2,54+2,59+2,46+2,45+2,45+2,45+2,46+2,44+2,43+2,43+2,43+2,44+2,11+2,ST
240453,https://sofifa.com/player/240453/sikou-niakate/220002,22.0,2.0,2021-09-23,S. Niakaté,Sikou Niakaté,"CB, LB",66,75,1800000.0,2000.0,21,1999-07-10,186,76,68.0,Metz,16.0,Ligue 1,1.0,SUB,4.0,En Avant de Guingamp,,2022.0,18,France,,,,Left,3,2,1,Medium/Medium,Normal (185+),No,,,Long Passer (AI),68.0,28.0,44.0,61.0,65.0,78.0,43,24,66,56,27,61,28,25,45,62,65,70,59,58,69,35,81,80,79,24,71,65,32,34,40,56.0,63,66,65,8,10,8,13,10,,48+2,48+2,48+2,50,48,48,48,50,49+2,49+2,49+2,53+2,52+2,52+2,52+2,53+2,62+2,61+2,61+2,61+2,62+2,63+2,66+2,66+2,66+2,63+2,15+2,CB
240507,https://sofifa.com/player/240507/angel-gomes/220002,22.0,2.0,2021-09-23,A. Gomes,Adilson Angel Abreu de Almeida Gomes,"LM, ST",71,81,4100000.0,15000.0,20,2000-08-31,168,56,65.0,Lille,16.0,Ligue 1,1.0,SUB,20.0,,2020-08-04,2025.0,14,England,,,,Right,4,4,1,Medium/Medium,Lean (170-),No,8600000.0,,"Finesse Shot, Flair, Outside Foot Shot, Technical Dribbler (AI)",75.0,70.0,69.0,74.0,40.0,58.0,63,71,62,71,65,72,68,68,70,72,77,73,87,67,90,69,56,61,58,70,53,37,69,69,66,71.0,36,41,35,14,15,14,6,14,,69+2,69+2,69+2,71,71,71,71,71,71+2,71+2,71+2,70+2,67+2,67+2,67+2,70+2,56+2,55+2,55+2,55+2,56+2,54+2,49+2,49+2,49+2,54+2,18+2,LM
240570,https://sofifa.com/player/240570/sambou-sissoko/220002,22.0,2.0,2021-09-23,S. Sissoko,Sambou Sissoko,"RB, LB",59,67,475000.0,3000.0,22,1999-04-27,186,73,379.0,Stade de Reims,16.0,Ligue 1,1.0,RES,33.0,,2019-01-30,2023.0,18,France,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,1000000.0,,,75.0,41.0,55.0,58.0,53.0,68.0,52,36,53,61,34,56,46,28,60,58,76,74,71,41,74,50,62,67,71,44,63,50,43,51,42,49.0,50,58,57,8,7,6,14,11,,51+2,51+2,51+2,54,52,52,52,54,54+2,54+2,54+2,56+2,55+2,55+2,55+2,56+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,57+2,13+2,RB
240754,https://sofifa.com/player/240754/youcef-atal/220002,22.0,2.0,2021-09-23,Y. Atal,Youcef Atal,"RB, RM",76,80,9500000.0,26000.0,25,1996-05-17,175,66,72.0,Nice,16.0,Ligue 1,1.0,RB,20.0,,2018-07-17,2023.0,97,Algeria,,,,Right,5,4,2,High/Medium,Lean (170-185),No,18800000.0,#Speedster,"Injury Prone, Speed Dribbler (AI), Outside Foot Shot, Technical Dribbler (AI)",90.0,68.0,71.0,79.0,70.0,69.0,74,70,61,72,68,81,74,54,68,76,89,91,81,73,81,69,72,71,65,62,78,73,74,72,59,77.0,69,72,71,11,12,8,9,7,,73+2,73+2,73+2,76,75,75,75,76,75+2,75+2,75+2,76+2,72+2,72+2,72+2,76+2,75+2,72+2,72+2,72+2,75+2,74+2,71+2,71+2,71+2,74+2,17+2,RB
240941,https://sofifa.com/player/240941/lenny-pintor/220002,22.0,2.0,2021-09-23,L. Pintor,Lenny Jean-Pierre Pintor,"RW, LW",65,75,1600000.0,11000.0,20,2000-08-05,179,66,66.0,Olympique Lyonnais,16.0,Ligue 1,1.0,RES,31.0,,2018-08-31,2023.0,18,France,,,,Right,3,3,1,Medium/Medium,Lean (170-185),No,3400000.0,,Speed Dribbler (AI),80.0,65.0,54.0,69.0,27.0,53.0,59,66,59,58,60,70,51,40,49,69,79,81,80,47,76,67,60,57,58,63,34,19,64,51,59,55.0,24,28,18,11,11,10,7,7,,64+2,64+2,64+2,65,64,64,64,65,63+2,63+2,63+2,63+2,55+2,55+2,55+2,63+2,47+2,42+2,42+2,42+2,47+2,44+2,38+2,38+2,38+2,44+2,13+2,RW
241071,https://sofifa.com/player/241071/moreto-moro-cassama/220002,22.0,2.0,2021-09-23,Moreto Cassamá,Moreto Moro Cassamá,CDM,70,78,3300000.0,11000.0,23,1998-02-16,165,63,379.0,Stade de Reims,16.0,Ligue 1,1.0,RCM,23.0,,2019-01-30,2024.0,119,Guinea Bissau,,,,Right,3,3,1,Medium/Medium,Normal (170-),No,7300000.0,,"Long Passer (AI), Playmaker (AI), Technical Dribbler (AI)",72.0,57.0,68.0,75.0,65.0,62.0,56,51,54,75,59,72,65,56,73,73,74,70,89,66,93,65,71,76,51,58,70,68,64,69,58,72.0,63,68,62,10,13,13,8,6,,63+2,63+2,63+2,68,67,67,67,68,69+2,69+2,69+2,69+2,70+2,70+2,70+2,69+2,68+2,69+2,69+2,69+2,68+2,67+2,64+2,64+2,64+2,67+2,16+2,CDM
241130,https://sofifa.com/player/241130/ignatius-ganago/220002,22.0,2.0,2021-09-23,I. Ganago,Ignatius Kpene Ganago,"ST, RW, LW",74,79,6500000.0,24000.0,22,1999-02-16,179,82,64.0,Lens,16.0,Ligue 1,1.0,LS,9.0,,2020-07-10,2024.0,103,Cameroon,,,,Right,3,3,1,High/Medium,Stocky (170-185),No,13500000.0,,Finesse Shot,82.0,74.0,58.0,75.0,34.0,68.0,62,76,65,66,60,76,59,40,54,75,81,83,78,67,79,79,68,69,76,69,48,45,75,48,66,70.0,39,17,14,9,10,8,8,13,,74+2,74+2,74+2,72,72,72,72,72,69+2,69+2,69+2,70+2,62+2,62+2,62+2,70+2,55+2,51+2,51+2,51+2,55+2,51+2,46+2,46+2,46+2,51+2,16+2,ST
241266,https://sofifa.com/player/241266/willem-geubbels/220002,22.0,2.0,2021-09-23,W. Geubbels,Willem Geubbels,ST,67,77,2200000.0,10000.0,19,2001-08-16,185,72,71.0,Nantes,16.0,Ligue 1,1.0,SUB,19.0,AS Monaco,,2022.0,18,France,,,,Right,3,3,1,Medium/Low,Normal (185+),No,,,"Injury Prone, Speed Dribbler (AI)",86.0,67.0,55.0,66.0,26.0,53.0,52,69,59,62,66,67,57,43,47,64,83,88,76,63,59,66,63,47,61,67,36,21,66,56,58,63.0,27,21,19,5,13,6,15,14,,67+2,67+2,67+2,67,67,67,67,67,65+2,65+2,65+2,64+2,56+2,56+2,56+2,64+2,47+2,42+2,42+2,42+2,47+2,45+2,39+2,39+2,39+2,45+2,17+2,ST
241494,https://sofifa.com/player/241494/moritz-jenz/220002,22.0,2.0,2021-09-23,M. Jenz,Moritz Jenz,CB,66,74,1800000.0,5000.0,22,1999-04-30,190,86,217.0,Lorient,16.0,Ligue 1,1.0,SUB,3.0,,2021-08-31,2026.0,21,Germany,,,,Right,3,2,1,Medium/Medium,Normal (185+),No,4000000.0,,,64.0,29.0,45.0,46.0,66.0,76.0,33,27,65,58,28,45,25,22,60,40,64,64,50,54,55,36,73,70,84,27,63,62,25,32,27,57.0,65,70,67,11,12,11,11,8,,44+2,44+2,44+2,43,42,42,42,43,43+2,43+2,43+2,46+2,49+2,49+2,49+2,46+2,57+2,60+2,60+2,60+2,57+2,60+2,66+2,66+2,66+2,60+2,15+2,CB
241496,https://sofifa.com/player/241496/timothy-weah/220002,22.0,2.0,2021-09-23,T. Weah,Timothy Tarpeh Weah,"ST, RM",74,81,8500000.0,24000.0,21,2000-02-22,183,66,65.0,Lille,16.0,Ligue 1,1.0,SUB,22.0,,2019-06-29,2024.0,95,United States,1387.0,SUB,21.0,Right,3,3,2,High/Medium,Lean (170-185),Yes,17900000.0,,"Flair, Outside Foot Shot",87.0,71.0,67.0,76.0,45.0,61.0,62,73,67,71,71,75,64,45,63,75,86,88,87,74,71,70,69,60,65,69,52,44,76,72,60,70.0,41,44,38,7,9,12,15,14,,74+2,74+2,74+2,75,75,75,75,75,74+2,74+2,74+2,73+2,68+2,68+2,68+2,73+2,60+2,58+2,58+2,58+2,60+2,58+2,54+2,54+2,54+2,58+2,18+2,ST
241497,https://sofifa.com/player/241497/colin-dagba/220002,22.0,2.0,2021-09-23,C. Dagba,Colin Dagba,RB,76,80,10000000.0,49000.0,22,1998-09-09,170,62,73.0,Paris Saint Germain,16.0,Ligue 1,1.0,RES,17.0,,2018-07-01,2024.0,18,France,,,,Right,2,3,1,High/Medium,Lean (170-),Yes,19300000.0,,,82.0,53.0,70.0,77.0,72.0,61.0,72,43,54,77,39,76,63,41,68,78,82,82,83,69,86,68,67,70,53,61,68,75,69,65,45,70.0,73,73,74,7,6,9,11,11,,64+2,64+2,64+2,71,70,70,70,71,71+2,71+2,71+2,72+2,71+2,71+2,71+2,72+2,74+2,72+2,72+2,72+2,74+2,74+2,69+2,69+2,69+2,74+2,15+2,RB
241821,https://sofifa.com/player/241821/mohamed-bayo/220002,22.0,2.0,2021-09-23,M. Bayo,Mohamed Lamine Bayo,ST,73,80,6000000.0,15000.0,23,1998-06-04,188,76,1815.0,Clermont,16.0,Ligue 1,1.0,ST,27.0,,2018-07-01,2023.0,118,Guinea,,,,Right,2,2,1,Medium/Medium,Lean (185+),No,13200000.0,,,72.0,75.0,60.0,73.0,25.0,60.0,57,77,63,63,71,75,69,51,46,75,72,72,69,74,55,76,59,62,68,69,38,23,75,66,73,72.0,24,19,16,14,14,5,11,14,,73+2,73+2,73+2,71,73,73,73,71,70+2,70+2,70+2,69+2,62+2,62+2,62+2,69+2,49+2,46+2,46+2,46+2,49+2,46+2,40+2,40+2,40+2,46+2,20+2,ST
241999,https://sofifa.com/player/241999/jean-claude-billong/220002,22.0,2.0,2021-09-23,J. Billong,Jean-Claude Billong,CB,67,69,1100000.0,6000.0,27,1993-12-28,192,88,1815.0,Clermont,16.0,Ligue 1,1.0,SUB,5.0,,2021-08-18,2023.0,18,France,,,,Right,2,2,1,Low/High,Stocky (185+),No,2300000.0,#Strength,,51.0,34.0,46.0,46.0,67.0,77.0,39,25,64,59,36,47,32,32,46,43,53,49,40,62,36,54,71,65,87,30,70,61,28,38,53,59.0,66,72,71,7,11,8,6,12,,46+2,46+2,46+2,43,44,44,44,43,44+2,44+2,44+2,46+2,49+2,49+2,49+2,46+2,58+2,61+2,61+2,61+2,58+2,60+2,67+2,67+2,67+2,60+2,15+2,CB
242054,https://sofifa.com/player/242054/igor-silva-de-almeida/220002,22.0,2.0,2021-09-23,Igor Silva,Igor Silva de Almeida,"RB, RWB",68,73,1700000.0,6000.0,24,1996-08-21,173,66,217.0,Lorient,16.0,Ligue 1,1.0,RWB,2.0,,2021-07-23,2026.0,54,Brazil,,,,Right,2,3,1,High/Medium,Normal (170-185),No,3500000.0,,Speed Dribbler (AI),79.0,51.0,61.0,71.0,63.0,63.0,67,42,56,61,53,72,64,52,62,70,80,78,81,60,82,66,65,76,57,56,62,63,65,57,44,55.0,66,64,62,11,12,14,6,8,,61+2,61+2,61+2,65,64,64,64,65,64+2,64+2,64+2,66+2,63+2,63+2,63+2,66+2,67+2,64+2,64+2,64+2,67+2,66+2,63+2,63+2,63+2,66+2,15+2,RB
242179,https://sofifa.com/player/242179/yahia-fofana/220002,22.0,2.0,2021-09-23,Y. Fofana,Yahia Fofana,GK,62,75,850000.0,850.0,20,2000-08-21,194,89,1738.0,Le Havre,17.0,Ligue 1,2.0,GK,30.0,,2018-07-01,2022.0,18,France,,,,Right,3,1,1,Medium/Medium,Normal (185+),No,2000000.0,,,,,,,,,11,5,14,15,6,7,11,10,24,12,40,43,35,60,29,44,58,26,77,6,25,10,4,30,11,22.0,11,11,14,64,60,59,60,63,41.0,22+2,22+2,22+2,19,20,20,20,19,19+2,19+2,19+2,20+2,20+2,20+2,20+2,20+2,20+2,21+2,21+2,21+2,20+2,21+2,24+2,24+2,24+2,21+2,61+2,GK
242242,https://sofifa.com/player/242242/sebastien-cibois/220002,22.0,2.0,2021-09-23,S. Cibois,Sébastien Cibois,GK,66,72,1100000.0,3000.0,23,1998-03-02,192,83,378.0,Brest,16.0,Ligue 1,1.0,RES,16.0,,2020-01-07,2022.0,18,France,,,,Right,3,1,1,Medium/Medium,Normal (185+),Yes,2400000.0,,,,,,,,,11,8,10,28,9,14,14,10,23,25,36,30,31,59,54,50,59,30,65,10,20,15,10,30,15,48.0,8,11,10,67,64,66,61,71,34.0,25+2,25+2,25+2,23,25,25,25,23,25+2,25+2,25+2,24+2,25+2,25+2,25+2,24+2,22+2,24+2,24+2,24+2,22+2,21+2,23+2,23+2,23+2,21+2,65+2,GK
242603,https://sofifa.com/player/242603/harisson-marcelin/220002,22.0,2.0,2021-09-23,H. Marcelin,Jean Harisson Marcelin,CB,71,79,3900000.0,18000.0,21,2000-02-12,197,82,69.0,Monaco,16.0,Ligue 1,1.0,RES,15.0,,2020-01-30,2024.0,18,France,,,,Right,3,2,1,Medium/Medium,Lean (185+),No,8200000.0,,,62.0,35.0,49.0,52.0,71.0,75.0,24,30,69,64,32,49,28,32,58,55,54,68,46,68,37,59,68,62,84,27,69,68,27,52,35,65.0,70,73,72,15,11,12,14,14,,50+2,50+2,50+2,47,49,49,49,47,51+2,51+2,51+2,50+2,56+2,56+2,56+2,50+2,60+2,66+2,66+2,66+2,60+2,63+2,71+2,71+2,71+2,63+2,19+2,CB
242619,https://sofifa.com/player/242619/cheick-doucoure/220002,22.0,2.0,2021-09-23,C. Doucouré,Cheick Oumar Doucouré,CM,75,80,8500000.0,20000.0,21,2000-01-08,180,73,64.0,Lens,16.0,Ligue 1,1.0,SUB,28.0,,2018-07-01,2024.0,126,Mali,,,,Right,3,3,1,Medium/High,Normal (170-185),No,17600000.0,,,70.0,56.0,69.0,75.0,72.0,76.0,51,56,58,78,42,73,52,42,75,78,68,72,73,75,68,59,67,79,77,56,73,75,65,76,46,76.0,69,77,69,10,14,12,12,15,,66+2,66+2,66+2,69,70,70,70,69,72+2,72+2,72+2,71+2,75+2,75+2,75+2,71+2,72+2,75+2,75+2,75+2,72+2,71+2,72+2,72+2,72+2,71+2,20+2,CM
242835,https://sofifa.com/player/242835/leonardo-balerdi/220002,22.0,2.0,2021-09-23,L. Balerdi,Leonardo Julián Balerdi Rossa,CB,74,82,9000000.0,24000.0,22,1999-01-26,187,76,219.0,Olympique de Marseille,16.0,Ligue 1,1.0,CB,5.0,,2021-07-03,2024.0,52,Argentina,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,18900000.0,,Power Header,71.0,36.0,57.0,64.0,75.0,75.0,42,29,77,75,29,60,39,30,70,69,67,74,66,68,57,55,74,69,78,31,74,72,33,43,47,64.0,74,77,72,6,8,15,15,14,,55+2,55+2,55+2,55,55,55,55,55,57+2,57+2,57+2,59+2,62+2,62+2,62+2,59+2,68+2,71+2,71+2,71+2,68+2,70+2,74+2,74+2,74+2,70+2,17+2,CB
242965,https://sofifa.com/player/242965/fraser-hornby/220002,22.0,2.0,2021-09-23,F. Hornby,Fraser Hornby,ST,64,73,1300000.0,5000.0,21,1999-09-13,195,85,379.0,Stade de Reims,16.0,Ligue 1,1.0,SUB,18.0,,2020-07-01,2024.0,42,Scotland,,,,Right,2,2,1,Medium/Medium,Normal (185+),Yes,2900000.0,,,61.0,64.0,50.0,58.0,24.0,72.0,35,63,68,60,58,64,53,40,44,60,55,66,38,61,36,65,67,58,83,67,65,16,62,53,59,58.0,19,21,19,6,15,11,8,13,,64+2,64+2,64+2,58,61,61,61,58,59+2,59+2,59+2,57+2,54+2,54+2,54+2,57+2,41+2,43+2,43+2,43+2,41+2,40+2,42+2,42+2,42+2,40+2,16+2,ST
243169,https://sofifa.com/player/243169/yanis-begraoui/220002,22.0,2.0,2021-09-23,Y. Begraoui,Yanis Begraoui,"RM, ST",62,76,950000.0,900.0,19,2001-07-04,178,70,1809.0,Toulouse,17.0,Ligue 1,2.0,SUB,11.0,,2021-08-06,2025.0,18,France,,,,Right,5,2,1,High/Low,Lean (170-185),No,2300000.0,,,79.0,58.0,52.0,63.0,21.0,56.0,49,66,62,63,46,65,36,50,39,56,76,82,70,65,83,52,71,72,55,48,34,17,56,50,68,56.0,13,18,20,9,9,14,12,5,,61+2,61+2,61+2,62,61,61,61,62,60+2,60+2,60+2,61+2,53+2,53+2,53+2,61+2,46+2,40+2,40+2,40+2,46+2,44+2,36+2,36+2,36+2,44+2,15+2,RM
243449,https://sofifa.com/player/243449/lucas-perrin/220002,22.0,2.0,2021-09-23,L. Perrin,Lucas Perrin,CB,69,74,1900000.0,13000.0,22,1998-11-19,187,71,76.0,Strasbourg,16.0,Ligue 1,1.0,LCB,5.0,Olympique de Marseille,,2022.0,18,France,,,,Right,2,2,1,Low/Medium,Lean (185+),Yes,,,,47.0,35.0,49.0,54.0,71.0,69.0,38,28,74,67,18,49,28,30,54,60,46,48,46,65,53,59,71,67,73,30,59,69,23,36,52,61.0,70,72,67,9,13,13,13,8,,48+2,48+2,48+2,46,47,47,47,46,48+2,48+2,48+2,49+2,54+2,54+2,54+2,49+2,61+2,65+2,65+2,65+2,61+2,63+2,69+2,69+2,69+2,63+2,17+2,CB
243593,https://sofifa.com/player/243593/armand-lauriente/220002,22.0,2.0,2021-09-23,A. Laurienté,Armand Laurienté,"RM, RW",73,80,6000000.0,14000.0,22,1998-12-04,171,59,217.0,Lorient,16.0,Ligue 1,1.0,LS,28.0,,2020-09-08,2024.0,18,France,,,,Right,3,3,1,Medium/Medium,Normal (170-185),No,13200000.0,,"Long Shot Taker (AI), Speed Dribbler (AI)",77.0,72.0,70.0,76.0,33.0,45.0,72,67,43,70,75,78,81,83,61,75,77,77,72,64,90,82,57,63,33,76,47,24,70,71,54,69.0,27,38,42,13,13,8,14,15,,68+2,68+2,68+2,73,72,72,72,73,72+2,72+2,72+2,72+2,66+2,66+2,66+2,72+2,56+2,51+2,51+2,51+2,56+2,53+2,41+2,41+2,41+2,53+2,19+2,RM
243642,https://sofifa.com/player/243642/warren-tchimbembe/220002,22.0,2.0,2021-09-23,W. Tchimbembé,Warren Tchimbembé,"CM, LM",67,75,2300000.0,6000.0,23,1998-04-21,180,74,68.0,Metz,16.0,Ligue 1,1.0,SUB,12.0,,2020-07-23,2024.0,18,France,,,,Left,2,3,1,High/Medium,Normal (170-185),No,5100000.0,,,83.0,64.0,64.0,68.0,58.0,59.0,60,64,38,72,58,68,53,28,68,69,79,86,75,62,59,67,36,68,60,64,51,62,61,64,52,60.0,49,67,67,12,12,12,13,6,,64+2,64+2,64+2,68,67,67,67,68,68+2,68+2,68+2,68+2,67+2,67+2,67+2,68+2,66+2,64+2,64+2,64+2,66+2,65+2,59+2,59+2,59+2,65+2,16+2,CM
243711,https://sofifa.com/player/243711/thomas-callens/220002,22.0,2.0,2021-09-23,T. Callens,Thomas Callens,GK,57,66,325000.0,2000.0,22,1998-09-06,182,81,217.0,Lorient,16.0,Ligue 1,1.0,RES,40.0,,2020-10-05,2023.0,18,France,,,,Left,3,1,1,Medium/Medium,Normal (170-185),No,715000.0,,,,,,,,,10,9,11,15,9,6,10,12,28,18,15,19,35,33,49,41,61,18,53,9,26,13,8,36,16,39.0,16,11,10,63,58,55,56,58,17.0,18+2,18+2,18+2,15,17,17,17,15,18+2,18+2,18+2,16+2,20+2,20+2,20+2,16+2,15+2,20+2,20+2,20+2,15+2,15+2,20+2,20+2,20+2,15+2,56+2,GK
243923,https://sofifa.com/player/243923/logan-costa/220002,22.0,2.0,2021-09-23,L. Costa,Logan Costa,CB,59,73,500000.0,900.0,20,2001-04-01,188,87,1809.0,Toulouse,17.0,Ligue 1,2.0,RES,14.0,,2021-08-23,2024.0,18,France,,,,Right,2,2,1,Medium/Medium,Normal (185+),No,1200000.0,,,56.0,32.0,30.0,33.0,60.0,69.0,27,25,51,33,27,26,33,31,26,34,59,54,38,56,44,50,71,63,80,28,49,59,28,32,39,44.0,58,66,62,6,12,13,7,7,,40+2,40+2,40+2,35,36,36,36,35,34+2,34+2,34+2,36+2,38+2,38+2,38+2,36+2,50+2,50+2,50+2,50+2,50+2,53+2,59+2,59+2,59+2,53+2,14+2,CB
